source,paragraph_id,volume,level1_supernatural,level2_emperor,level2_era,level3_domain,level4_animal,level4_animals_all,text
玄怪录,03-031,03-玄怪录卷三,神仙佛道,未系年,,官运仕途;婚姻家庭;禳灾祈福;风俗信仰,虎,虎;鹿;狐,【03-031】既至东谷，有茅堂数间，黄冠一人，架悬虎皮，身正熟寝。惊起，见使者曰：“阔别既久，每多思望。今日至此，得非配群生腊日刑名乎？”使者曰：“正如高明所问。然彼皆求救于四兄。四兄当为谋之。”老虎、老麋即屈膝哀请。黄冠曰：“萧使君每役人，必恤其饥寒。若祈滕六降雪，巽二起风，即不复游猎矣。余昨得滕六书，知已丧偶。又闻索泉家第五娘子为歌姬，以妒忌黜矣。若汝求得美人纳之，则雪立降矣。又巽二好饮，汝若求得醇醪赂之，则风立至矣。”有二狐自称多媚，能取之，“河东县尉崔知之第三妹，美淑娇艳。绛州卢司户善酿醪，妻产，必有美酒。”言讫而去。诸兽皆有欢声。黄冠乃谓使者曰：“忆含质在仙都，岂意千年为兽身，悒悒不得志。聊有《述怀》一章。”乃吟曰：
玄怪录,03-032,03-玄怪录卷三,神仙佛道,未系年,,未明,虎,虎,【03-032】昔为仙子今为虎，流落阴涯足风雨。
玄怪录,03-034,03-玄怪录卷三,鬼怪妖魅;巫术厌胜,未系年,,未明,猿,猿;狐,【03-034】“然含质谴谪已满，唯有十一日，即归紫府矣。久居于此，将别，不无恨恨。因题数行于壁，使后人知仆曾居于此矣。”乃书北壁曰：“下玄八千亿甲子，丹飞先生严含质，谪下中天，被斑革六十甲子，血食涧饮，厕猿穴，下浊界，景云元纪升太一。”时薪者素晓书诵，因密记得之。少顷，老狐负美女至。才及笄岁，红袂拭目，残妆妖媚。又有一狐负美酒二瓶，香气酷烈。严四兄即以美女洎美酒瓶各纳一囊中，以朱书一符，取水喋之。二囊即飞去。
玄怪录,03-044,03-玄怪录卷三,冥报报应,未系年,,医疗,龙,龙;象,【03-044】有巴邛人，不知姓名，家有橘园。因霜后，诸橘尽收，余有两大橘，如三斗盎，巴人异之，即令攀摘。轻重亦如常橘。剖开，每橘有二老叟，鬓眉皤然，肌体红润，皆相对象戏。身长尺余，谈笑自若。剖开后，亦不惊怖，但相与决赌。决赌讫，一叟曰：“君输我海上龙王第七女髲发十两，智琼额黄十二枝，紫绢帔一副，绛台山霞宝散二庾，瀛洲玉尘九斛，阿母疗髓凝酒四钟，阿母女态盈娘子跻虚龙缟袜八绣。后日于王先生青城草堂还我耳。”又有一叟曰：“王先生许来，竟待不得！橘中之乐，不减商山。但不得深根固蒂，为愚人摘下耳。”又一叟曰：“仆饥矣，须龙根脯食之。”即于袖中抽出一草根，方圆径寸，形状宛转如龙，毫厘罔不周悉。因削食之，随削随满。食讫，以水噀之，化为一龙，四叟共乘之。足下泄泄云起。须臾，风雨晦冥，不知所在。巴人相传云：百五十年来如此，似在陈、隋之间，但不知的年号耳。
玄怪录,03-046,03-玄怪录卷三,神仙佛道,未系年,,官运仕途,龙,龙;凤;猿;象;鸟,【03-046】法师遂随公弼，行三二十里，援萝攀葛，才有鸟道，经过崖谷险绝，虽猿狖不能过也；而公弼履之若夷途，法师从行，亦无难。遂至一石壁，削成，高直千余仞，下临无底之谷，一径阔数寸。法师与公弼侧足而立。公弼乃以指扣石壁，中有人问曰：“为谁？”曰：“某。”遂划然开一门，门中有天地日月，公弼将入，法师随入，其人乃怒谓公弼：“何引外人来？”其人因阖门，则又成石壁矣。公弼曰：“此非他人，乃云台刘法师也，余故交，故请来此，何见拒之深也。”又开门，内公弼及法师。公弼曰：“法师此来甚饥，君可丰食遣之。”其人遂问法师：“便能住否？”法师请以后期。其人遂取一盆水，以肘后青囊中一刀圭粉糁之，以饮法师，味甚甘香，饮毕而饥渴之想顿除矣。公弼曰：“余昨云山中甚乐，君盍为戏，令法师观之。”其人乃以水噀东谷中，乃有苍龙白象各一，对舞，舞甚妙；威凤彩鸾各一，对歌，歌甚清。顷之，公弼送法师回。师却顾，唯见青崖丹壑，向之歌舞，一无所见矣。及去观将近，公弼乃辞。
玄怪录,03-049,03-玄怪录卷三,冥报报应,未系年,,医疗;官运仕途;婚姻家庭,鸡,鸡,【03-049】安康伶人刁俊朝，其妻巴妪，项瘿者，初微若鸡卵，渐巨如三四升缻盎。积五年，大如数斛之囊，重不能行。其中有琴瑟笙磬埙篪之响。细而听之，若合音律，泠泠可乐。积数年，瘿外生小穴如针芒者，不知几亿。每天欲雨，则穴中吹白烟，霏霏如丝缕，渐高布散，结为屯云，雨则立降。其家少长惧之，咸请远送岩穴。俊朝恋恋不能已，因谓妻曰：“吾迫以众议，将不能庇于伉俪。送君于无人之境，如何？”妻曰：“吾此疾诚可憎恶，送之亦死，拆之亦死；君当为我决拆之，看有何物。”俊朝即磨淬利刃，挥挑将及妻前，瘿中轩然有声，遂四分披裂，有一大猱，跳走腾踏而去。即以帛絮裹之。虽瘿疾顿愈，而冥然大渐矣。
玄怪录,03-050,03-玄怪录卷三,鬼怪妖魅,未系年,,医疗,凤,凤;蛟;猿;鸡,【03-050】明日，有黄冠扣门曰：“吾乃昨日瘿中走出之猱也。吾本猕猴之精，解致风雨。无何与汉江鬼愁潭老蛟还往，常与觇船。舸将至，俾他覆之，以求舟中糇粮，以养孙息。昨者太一诛蛟，搜索党与，故借君夫人蝤蛴之领，以匿性命。虽分不相干，然为累亦甚矣。今于凤凰山神处求得少许灵膏，请君涂之，幸当立愈。”俊朝如其言涂之，随手疮合。俊朝因留黄冠，烹鸡设食。食讫，贳酒欲饮。黄冠因转喉高歌，又为丝匏琼玉之音，罔不铿锵可爱。既而辞去，莫知所诣。时大定中也。
玄怪录,03-052,03-玄怪录卷三,神仙佛道,未系年,,医疗;官运仕途;命运寿夭;婚姻家庭,虎,虎;蛇;蜈蚣;蚕;蜂;蚊;蚁;蝙蝠;马;狗;猪;猫;鼠;狐;狼;豹;鸱;鸦,【03-052】元之云：当昏醉时，忽然如梦。有人沃冷水于体，仰视，乃见一神人衣冠绛裳霓帔，仪貌甚俊。顾元之曰：“吾乃古说也，是汝远祖，适欲至和神国中，无人担囊侍从，因来取汝。”即令负一大囊，可重一钧；又与一竹杖，长丈二余，令元之乘骑随后，飞举甚速，常在半天。西南行，不知里数，山河逾远，欻然下地，已至和神国。其国无大山，高者不过数十丈，皆积碧珉。石际生青彩簪筱，异花珍果；软草香媚，好禽嘲哳。山顶皆平正如砥，清泉进下者三二百道。原野无凡树，悉生百果及相思石榴之辈。每果树花卉俱发，实色鲜红，映翠叶于香丛之下，纷错满树，四时不改。唯一岁一度暗换花实，更生新嫩，人不知觉。田畴尽长大瓠，瓠中实以五谷，甘香珍美，非中国稻梁可比，人得足食，不假耕种。原隰滋茂，莸秽不生。一年一度，树木枝干间悉生五色丝纩。人得随色收取，任意纤织，异锦纤罗，不假蚕杼。四时之气，常熙熙和淑，如中国二三月。无蚊、虻、蟆、蚁、虱、蜂、蝎、蛇、虺、守宫、蜈蚣、蛛蠓之虫，又无枭、鸱、鸦、鹞、鸲鹆、蝙蝠之属；及无虎、狼、豺、豹、狐狸、蓦驳之兽，又无猫、鼠、猪、犬扰害之类。其人长短妍蚩皆等，无有嗜欲爱憎之者。人生二男二女，为邻则世世为婚姻。笄年而嫁，二十而娶，人寿一百二十，中无夭折、疾病、喑聋、跛躄之患。百岁已下，皆自记忆；百岁已外，不知其寿几何。寿尽则欻然失其所在，虽亲族子孙，皆忘其人，故常无忧戚。每日午时一餐。中间唯食酒浆果实耳。餐亦不知所化，不置溷所。人无私积困仓，余粮栖亩，要者取之。无灌园鬻蔬，野菜皆足人食。十亩有一酒泉，味甘而香。国人日相携游览歌咏，陶陶然，暮夜而散，未尝昏醉。人人有婢仆，皆自然谨慎，知人所要，不烦促使。随意屋室，靡不壮丽。其国六畜唯有马，驯极而骏，不用刍秣。自食野草，不近积聚。人要乘则乘，乘讫而却放。亦无主守。其国千官皆足，而仕官不自知身之在仕，杂于下人，以无职事操断也。虽有君主，而君不自知为君，杂于千官，以无职事升贬故也。又无迅雷风雨，其风常微轻如煦，袭万物不至于摇落；其雨十日一降，降必以夜，津润条畅，不至地有淹流。一国之人，皆自相亲，有如戚属，各各明惠，无市易商贩之事，以不求利故也。
玄怪录,03-055,03-玄怪录卷三,鬼怪妖魅;巫术厌胜,未系年,,军事战争;禳灾祈福,马,马;象,【03-055】其盗先能诵咒，因斋戒禁之。翌日，两门开。每门中各有铜人铜马数百，持执干戈，其制精巧。盗又斋戒三日，中门一扇开，有黄衣人出，传语曰：“汉征南将军刘忘名使来相闻。某生有征伐大勋，及死，敕令护葬及铸铜人马等，以象存日仪卫。奉计来此，必恋财货。所居之室，实无他物。且官葬不瘗货宝，何必苦以神咒相侵！若更不见已，当不免两损。”言讫却入，门复合如初。
玄怪录,03-059,03-玄怪录卷三,鬼怪妖魅;冥报报应,未系年,,医疗;官运仕途;婚姻家庭;报应惩恶,马,马,【03-059】韦以文籍小差，为天官所黜，异道来复，凶讣不逢。去饶州百余里，忽见一女人，仪容、行步酷似齐氏。乃援其仆而指之曰：“汝见彼人乎？何以似吾妻也。”仆曰：“夫人刺史爱女，何以行此，乃人有相类耳。”韦审观之，愈是，跃马而近焉。其人乃入门，斜掩其扇，又意其他人也，乃不下马，过，回而视之，齐氏自门出，呼曰：“韦君，忍不相顾？”遽下马视之，真其妻也，惊问其故，具云陈将军之事，因泣曰：“妾诚愚陋，幸奉巾栉，言词情礼，未尝获罪于君子。方欲竭节闺门，终于白首，而枉为狂鬼所杀。自检命籍，当有二十八年。今有一事，可以自救，君能相哀乎？”悲恨之深，言不尽意。韦曰：“夫妻之情，事均一体。鹣鹣翼坠，比目半无，单然此身，更将何往？苟有歧路，汤火能入。但生死异路，幽晦难知，如可竭诚，愿闻其计。”齐曰：“此村东数里，有草堂中田先生者，领村童教授，此人奇怪，不可遽言。君能去马步行，及门趋谒，若拜上官然，垂泣诉冤，彼必大怒，乃至诟骂，屈辱捶击，拖拽秽唾，必尽数受之。事穷然后见哀，即妾必还矣。先生之貌，固不称焉。晦冥之事，幸无忽也。”于是同行。韦牵马授之，齐氏哭曰：“今妾此身，故非旧日，君虽乘马，亦难相及。事甚迫切，君无推辞。”韦鞭马随之，往往不及。
玄怪录,03-060,03-玄怪录卷三,鬼怪妖魅;谶谣征应;冥报报应,未系年,,官运仕途;婚姻家庭;报应惩恶,马,马,【03-060】行数里，遥见道北草堂。齐氏指曰：“先生居也。救心诚坚，万苦莫退。渠有凌辱，妾必得还；无忽忿容，遂令永隔。勉之，从此辞矣。”挥涕而去。数步间，忽不见。韦收泪，诣草堂。未到数百步，去马公服，使仆人执谒前引。到堂前，学徒曰：“先生转食未归。”韦端笏以候。良久，一人戴破帽、曳木屐而来，形状丑秽之极，问其门人，曰：“先生也。”命仆呈谒，韦趋走迎拜。先生答拜曰：“某村翁，求食于牧竖，官人何忽如此，甚令人惊。”韦拱诉曰：“妻齐氏，享年未半，枉为梁朝陈将军所杀，伏乞放归，终其残禄。”因扣地哭拜。先生曰：“某乃村野鄙愚，门人相竞，尚不能断，况冥晦间事乎！官人莫风狂否？火急须去，勿恣妖言。”不顾而入。
玄怪录,03-070,03-玄怪录卷三,鬼怪妖魅;神仙佛道;冥报报应,未系年,,风俗信仰,牛,牛;鹤,【03-070】拽于堂前，以绳囚缚，二吏更荷而出，相顾曰：“何处有屠案最大？”其一曰：“布政坊十字街南王家案最大。”乃相与往焉。既到，投老人于案上，脱衣缠身，更上推扑，老人曰苦，其声感人。全素曰：“有罪当刑，此亦非法；若无罪责，何以苦之？”二吏曰：“讶君之问何迟也。凡人有善功清德，合生天堂者，仙乐彩云、霓旌鹤驾来迎也，某何以见之？若有重罪及秽恶，合堕地狱者，牛头奇鬼铁叉枷杻来取，某又何以见之？此老人无升天之福，又无入地狱之罪，虽能修身，未离尘俗，但洁其身，净无瑕秽。既舍此身，只合更受男子之身。当其上计之时，其母已孕，此命既尽，彼命合生。今若不团扑，令彼妇人何以能产？”又尽力揉扑，实觉渐小，须臾其形才如拳大，百骸九窍，莫不依然。
玄怪录,03-071,03-玄怪录卷三,卜筮占相;神仙佛道,未系年,,官运仕途,马,马;驴,【03-071】于是依依提行，逾子城大胜业坊西南下东回第二曲北壁，入第一家，其家复有灯火荧煌，言语切切，沙门二人当窗读《八阳经》。因此不敢逼僧，直上阶，见堂门斜掩，一吏执老人投于堂中，才似到床，新子已啼矣。一吏曰：“事毕矣，送君去。”又偕入永兴里旅舍。到寝房，房内尚黑，略无所见。二吏随自后，乃推全素，大呼曰：“吴全素！”若失足而坠，既苏，头眩苦，良久方定，而衙鼓方动。姨夫者，自宣阳走马来，则已苏矣。其仆不知觉也。乘肩舆，憩于宣阳，数日复故，再由子城入胜业生男之家，历历在眼。自以明经中第，不足为荣，思速侍亲。卜得行日，或头眩不果去，或驴来脚损，或雨雪连日，或亲故往来，因循之间，遂逼试日。入场而过，不复以旧日之望为意。俄而成名，笑别长安而去。
玄怪录,03-074,03-玄怪录卷三,冥报报应,穆宗李恒,长庆,医疗;官运仕途,马,马,【03-074】长庆初，元方下第，将客于陇右，出开远门数十里，抵偏店，将憩，逢武吏跃马而来，骑从数十，而貌似璞。见元方若识，而急下马避之，入茶坊，垂帘于小室中，其徒御散坐帘外。元方疑之，亦造其邸。及褰帘入见，实裴璞也。惊喜拜之，曰：“兄去人间，复效武职？何从吏之赴赴焉！”裴曰：“吾为阴官，职辖武士，故武饰耳。”元方曰：“何官？”“陇右山川掠剩使耳。”曰：“何为典耶？”曰：“吾职司人剩财而掠之。”韦曰：“何谓剩财？”裴曰：“人之转货求丐也，命当即□，忽遇物之稀，或主人深顾所得，乃逾数外之财，即谓之剩，故掠之焉。”曰：“安知其剩而掠之？”裴曰：“生人一饮一啄，无非前定，况财宝乎？阴司所籍，其获有限，获而逾籍，阴吏状来，乃掠之也。”韦曰：“所谓掠者，夺之于囊耶，窃之于怀耶？”裴曰：“非也，当数而得，一一有成，数外之财，为吾所运，或令虚耗，或藉横事，或买卖不及常价，殊不关身尔。始吾之生也，常谓商勤得财，农勤得谷，士勤得禄，只叹其不勤而不得也。夫覆舟之商，旱岁之农，屡空之士，岂不勤乎？而今乃知勤者德之基，学者善之本，德之为善，乃理身之道耳，亦未足以邀财而求禄也。子之逢吾，亦是前定，合得白金二斤，过此遗子，又当复掠，故不厚矣。子之是行也，岐甚厚而邠甚薄，于泾殊无所得，诸镇平平耳。人生有命，时不参差，以道静观，无复违挠，勉之哉！璞以公事，顷入城中，阴冥数限，不可逾越。”遂以白金二斤授之，揖而上马。元方固请曰：“阔别多年，忽此集会，款言未几，又隔晦明，何遽如此？”璞曰：“本司廨署，署在汧陇，阻吐蕃，将来虑其侵轶，当与阴道京尹共议会盟。虽非远图，聊亦纾患，亦粗安之计也。戎马已驾，来期不遥，事非早谋，不可为备，且去，且去！”上马数里，遂不复见。顾其所遗，乃真白金也。怅然而西，所历之获，无差其说。
玄怪录,03-076,03-玄怪录卷三,神仙佛道;巫术厌胜,玄宗李隆基,开元,医疗;官运仕途;命运寿夭,龙,龙,【03-076】开元中，道士叶静能讲于明州奉化县兴唐观。自升座也，有老父白衣而髯者，每先来而后去，必迟迟然，若有意欲言而未能者。讲将罢去，愈更淹留。听徒毕去，师乃召问。泣拜而言，自称鳞位。曰：“有意求哀，不敢自陈，既蒙下问，敢不尽其诚恳。位实非人，乃宝藏之守龙也。职在观南小海中，千秋无失，乃获稍迁，苟或失之，即受炎沙之罚，今九百余年矣。胡僧所禁且三十春，其僧虔心，有大咒力，今忧午日午时，其术即成，来喝水干，宝无所隐。弟子当死，不敢望荣迁，然千载之炎海，诚不可忍。惟仙师哀之，必免斯难，不敢忘德。”师许之，乃泣谢而去。师恐遗忘，乃大书其柱曰：“午日午时救龙。”
玄怪录,03-077,03-玄怪录卷三,鬼怪妖魅;神仙佛道;巫术厌胜,未系年,,医疗,龙,龙;马,【03-077】其日，赴食于邑人，既回方憩，门人忽读其柱曰：“午日午时救龙'，今方欲午，吾师正憩，岂忘之乎？”将入白，师已闻，遽问曰：“今何时？”对曰：“顷刻未午耳。”师遽使青衣门人执墨符，奔往海一里余，见黑云惨空，毒风四起，有婆罗门仗剑，乘黑云，持咒于海上，连喝，海水寻减半矣。青衣使亦随声堕焉。又使黄衣门人执朱符奔马以往，去海一百余步，又喝，寻堕，海水十涸七八矣。有白龙跳跃浅波中，喘喘焉。又使朱衣使执黄符以往，僧又喝之，连喝不堕，及岸，则海水才一二尺，白龙者奋鬣张口于沙中。朱衣使投符于海，随手水复。婆罗门抚剑而叹曰：“三十年精勤，一旦术尽。何道士之多能哉！”拗怒而去。既而，海恬然波停风息，前堕二使，亦渐能起，相与偕归，具白于师。未毕，老父者已到。泣拜曰：“向者，几死于胡术，非仙师之力，不能免矣！位兽也，惧不克报，然终天依附，愿出门人，可指使也。若承师命，虽秦越地阻，江山路殊，一念召之，即立左右矣。”自是朝夕定省，若门人焉。
玄怪录,03-078,03-玄怪录卷三,神仙佛道,未系年,,医疗,龙,龙,【03-078】师以其观在原上，不可穿井，童稚汲水，必于十里之外，阖观患之。他日，师谓髯父曰：“吾居此多日，怜其汲远，思绕观有泉以济之，子可致乎？”曰：“泉水之流，天界所有，非力可致。然师能见活，又脱千年之苦，岂可辞乎？夫非可致而致之，界神将拒，俟战胜然后可。令诸人皆他徙。其日，晦明三复，然后归，庶几有从命□□之功。”合观从之。过期而还，则石甃绕观，清流潺潺，既周而南入于海。黄冠赖焉。乃题渠曰：“仙师渠。”师所以妙术广大天下，盖龙之所助焉。
玄怪录,03-082,03-玄怪录卷三,冥报报应;死而复生,未系年,,医疗;禳灾祈福,马,马,【03-082】忽不来二十日，俄闻缓和之声，遣人问之，徐曰：“国良也。”一家畏其悉辞，出而祈之。乃讶其羸瘠。曰：“国良前者奉辞，遂染重病，卧七日而死。死亦七日而苏。冥官以无礼见挞，杖疮见在，久不得来。”复言呼坐，请言其实。国良曰：“疾势既困，忽有壮士数人，揎拳露肘，就床拽起，以布囊笼头，拽行不知里数，亦不知到城郭。忽去其头囊，乃官府门也，署曰‘太山府君院’。喘亦未定，捽入厅前。一人绯衣，当衙坐，谓案吏曰：‘此人罪重，合沉地狱，一日未尽，亦不可追。可速检过。’其人走入西廊，逡巡曰：‘国良从今日已后，有命十年。’判官令拽出放归，既出门，复怒曰：‘拽来！此人言语惨秽，抵忤平人，若不痛惩，无以为诫。’遂拗坐决杖二十。拽起，不苏者久之。判官又赐厅前池水一杯，曰：‘饮之不忘，为吾转语世间人，慎其口过。口之招非，动挂网罗，一言以失，驷马不追。’国良匍匐来归，数宿方到，入门蹶倒，从此忽悟。家人泣伺将殓，问其时日，身冷已七日矣，唯心头似暖，不忍即殓。今起五六日矣，疮痛犹在。”
玄怪录,04-001,04-玄怪录卷四,鬼怪妖魅;冥报报应,未系年,,医疗;官运仕途;军事战争,狗,狗;驴,【04-001】长庆元年，田令公弘正之失律镇阳也，进士王泰客焉。闻兵起，乃出城南。走时，兵交于野，乃昼伏宵行。入信都五六里，忽有一犬黄色随来。俄而，犬顾泰曰：“此路绝险，何故夜行？”泰默然久之，以诚告之曰：“镇阳之难矣。”犬曰：“然得逢捷飞，亦郎之福也。许捷飞为仆，乃可无患。”泰私谓：“夫人行爽于显明之中者，有人责；行爽于幽冥之中者，有鬼诛。今吾行无爽，于吾何诛。神祇尚不惧，况妖犬乎？固可以正制之耳。”乃许焉。犬忽化为人，拜曰：“幸得奉侍，然捷飞钝于行，请元从暂为驴，借捷飞乘之，乃可从行。”泰惊不对。乃驱其仆下路，未数步，不觉已为驴矣。犬乃乘之。泰甚惧，然无计御之，但仗正心而已。
玄怪录,04-003,04-玄怪录卷四,鬼怪妖魅,未系年,,官运仕途,马,马;狗;驴,【04-003】俄而到焉，乃华居大第也。犬扣其门，有应而出者，则七十余老人，行步甚健，启门喜曰：“捷飞安得与上客来？”犬曰：“吾游冀州，不遇，回次山口，偶事于郎。郎以违镇阳之难，不敢昼行，故夜至。今极困，愿得稍休。”老人曰：“何事不可。”因揖以入，馆泰于厅中。盘馔品味，果粟之属，有顷而至。又有草粟，筐贮饲马，化驴亦饱焉。当食，而捷飞预坐曰：“倦行之人，夜蒙嘉馔，若更有酒，主人之分尽矣。”老人曰：“不待启言，已令涤器。”俄有小童陈酒器，亦甚精洁。老人令捷飞酌焉，遂与同饮。
玄怪录,04-008,04-玄怪录卷四,鬼怪妖魅,宪宗李纯,元和,医疗;婚姻家庭,牛,牛,【04-008】其家有牛，骍而角者，夫妇念之可知矣。元和二年秋，忽有二鬼，一若州使，一若地界，入圈视牛，曰：“引重致远，毛角筋骨可爱者，吾州无如此牛也。”若地界者曰：“何远役追牛？”曰：“王之季女适南海君次子，从车五百辆，辆一牛，皆天下之美俊者。河南道配供十牛，当州唯一，只此牛耳，盍报使乎？”遂去。其妇视牛，则惴惴然喘，汗流若沃水矣。其翁染人也，遽取蓝花涂之。
玄怪录,04-014,04-玄怪录卷四,鬼怪妖魅;神仙佛道,宪宗李纯,元和,医疗;命运寿夭;婚姻家庭;禳灾祈福,狐,狐,【04-014】党超元者，同州郃阳县人，元和二年隐居华山罗敷水南。明年冬十二月十六日夜，近二更，天晴月朗，风景甚好，忽闻扣门之声。令童候之，云：“一女子，年可十七八，容色绝代，异香满路。”超元邀之而入，与坐。言词清辨，风韵甚高，固非人世之材。良久曰：“君识妾何人也？”超元曰：“夫人非神仙即必非寻常人也。”女曰：“非也。”又曰：“君知妾此来何欲？”超元曰：“不以陋愚，特垂枕席之欢耳。”女笑曰：“殊不然也。妾非神仙，乃南冢之妖狐也。学道多年，遂成仙业。今日业满愿足，须从凡例，祈君活之耳。枕席之娱，笑言之会，不置心中有年矣，乞不以此怀疑。若徇微情，愿以命托。”超元唯唯。又曰：“妾命后日当死于五坊箭下。来晚，猎徒有过者，宜备酒食以待之。彼必问其所须，即曰：‘亲戚有疾，要一猎狐。能遂私诚，必有殊赠。’以此恳请，其人必从。赠礼所须，今便留献。”因出束素与党曰：“得妾之尸，请夜送旧穴，道成之后，奉报不轻。”乃拜泣而去。
